Justin Anderson,2017,23,PHI,NBA,SF,24,518,12.8,.564,.444,.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,,0.5,0.4,0.9,.084,,-0.8,-1.0,-1.9,0.0
Justin Anderson,2018,24,PHI,NBA,SF,38,519,13.0,.540,.510,.188,5.4,13.6,9.6,7.1,1.4,1.1,6.8,19.3,,0.6,0.7,1.2,.115,,-0.6,-0.3,-0.9,0.1
Justin Anderson,2019,25,ATL,NBA,SF,48,463,11.2,.516,.490,.223,5.3,13.9,9.5,6.9,2.2,2.4,11.8,17.2,,0.1,0.4,0.4,.043,,-2.4,-0.3,-2.7,-0.1
Justin Anderson,2020,26,BRK,NBA,SF,3,17,-3.8,.218,.500,.333,0.0,11.8,6.1,0.0,0.0,4.9,0.0,16.9,,-0.1,0.0,-0.1,-0.167,,-12.8,-2.3,-15.1,-0.1
Kyle Anderson,2015,21,SAS,NBA,SF,33,358,8.2,.389,.124,.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,,-0.3,0.6,0.3,.044,,-3.8,2.3,-1.4,0.1
Kyle Anderson,2016,22,SAS,NBA,SF,78,1245,12.9,.528,.125,.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,,0.7,2.8,3.5,.133,,-1.7,3.1,1.4,1.1
Kyle Anderson,2017,23,SAS,NBA,SF,72,1020,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,,0.7,2.0,2.7,.127,,-1.4,3.2,1.8,1.0
Kyle Anderson,2018,24,SAS,NBA,SF,74,1978,15.9,.582,.130,.333,4.7,17.6,11.1,14.7,2.9,2.5,15.8,13.5,,2.4,3.8,6.2,.151,,-0.4,3.3,2.9,2.4
Kyle Anderson,2019,25,MEM,NBA,SF,43,1281,12.8,.569,.123,.232,4.1,18.1,11.0,15.0,2.1,2.7,16.0,12.6,,0.8,1.8,2.7,.100,,-1.6,2.4,0.8,0.9
Kyle Anderson,2020,26,MEM,NBA,PF,59,1140,13.0,.542,.221,.236,5.1,18.3,11.8,15.1,1.9,2.4,15.1,13.3,,0.9,1.4,2.2,.095,,-1.3,1.9,0.6,0.7
Ryan Anderson,2009,20,NJN,NBA,PF,66,1312,13.6,.532,.464,.285,9.3,19.0,14.1,6.4,1.8,1.2,12.1,18.6,,1.3,1.2,2.5,.090,,-0.3,-0.9,-1.1,0.3
Ryan Anderson,2010,21,ORL,NBA,PF,63,911,18.1,.574,.544,.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,,1.7,1.4,3.1,.161,,2.6,-0.3,2.3,1.0
Ryan Anderson,2011,22,ORL,NBA,PF,64,1424,19.0,.591,.650,.223,10.8,18.1,14.5,6.2,1.1,2.1,7.8,20.4,,4.0,2.5,6.4,.216,,4.2,0.4,4.6,2.4
Ryan Anderson,2012,23,ORL,NBA,PF,61,1964,21.2,.589,.557,.226,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,,7.0,1.9,8.9,.219,,5.2,-1.1,4.0,3.0
Ryan Anderson,2013,24,NOH,NBA,PF,81,2503,18.1,.548,.500,.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,,5.7,0.8,6.5,.125,,4.1,-2.1,2.0,2.5
Ryan Anderson,2014,25,NOP,NBA,PF,22,795,18.8,.572,.463,.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,,2.2,0.1,2.3,.138,,4.5,-3.2,1.4,0.6
Ryan Anderson,2015,26,NOP,NBA,PF,61,1675,15.6,.524,.492,.207,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,,2.6,0.9,3.5,.100,,1.8,-2.1,-0.3,0.7
Ryan Anderson,2016,27,NOP,NBA,PF,66,2008,17.2,.546,.385,.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,,3.1,0.8,3.9,.092,,2.2,-2.4,-0.2,0.9
Ryan Anderson,2017,28,HOU,NBA,PF,72,2116,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,,4.0,1.1,5.2,.117,,1.7,-2.0,-0.4,0.9
Ryan Anderson,2018,29,HOU,NBA,PF,66,1725,12.6,.592,.706,.194,6.2,15.4,10.8,5.1,0.7,1.0,7.5,14.4,,3.1,1.7,4.8,.132,,0.9,-0.8,0.1,0.9
Ryan Anderson,2019,30,TOT,NBA,PF,25,322,4.6,.414,.580,.232,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12.0,,-0.3,0.0,-0.2,-0.035,,-4.5,-1.9,-6.4,-0.4
Ryan Anderson,2019,30,PHO,NBA,PF,15,278,4.6,.423,.567,.233,5.5,12.5,9.0,8.1,0.5,0.3,15.4,12.1,,-0.2,0.0,-0.2,-0.039,,-4.5,-1.9,-6.3,-0.3
Ryan Anderson,2019,30,MIA,NBA,PF,10,44,4.5,.354,.667,.222,9.7,12.1,10.9,5.8,1.1,0.0,16.8,11.6,,0.0,0.0,0.0,-0.009,,-4.6,-1.9,-6.5,0.0
Ryan Anderson,2020,31,HOU,NBA,PF,2,14,9.5,.357,.714,.000,0.0,52.8,26.2,20.1,3.3,0.0,12.5,23.6,,0.0,0.0,0.0,-0.031,,-4.1,0.7,-3.4,0.0
Ike Anigbogu,2018,19,IND,NBA,C,11,30,21.6,.558,.000,.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,,0.1,0.0,0.1,.165,,1.8,0.1,1.9,0.0
Ike Anigbogu,2019,20,IND,NBA,C,3,6,-6.0,.000,.000,.000,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,,-0.1,0.0,-0.1,-0.480,,-14.0,-2.3,-16.2,0.0
Giannis Antetokounmpo,2014,19,MIL,NBA,SF,77,1897,10.8,.518,.282,.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,,0.1,1.1,1.2,.031,,-2.4,-0.1,-2.5,-0.2
Giannis Antetokounmpo,2015,20,MIL,NBA,SG,81,2541,14.8,.552,.056,.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,,2.2,4.0,6.2,.117,,-1.2,1.2,0.0,1.2
Giannis Antetokounmpo,2016,21,MIL,NBA,PG,80,2823,18.8,.566,.108,.404,4.6,20.0,12.4,20.0,1.7,3.4,14.8,22.3,,4.2,2.9,7.1,.121,,1.3,0.7,2.1,2.9
Giannis Antetokounmpo,2017,22,MIL,NBA,SF,80,2845,26.1,.599,.143,.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,,7.9,4.5,12.4,.210,,4.9,2.4,7.3,6.7
Giannis Antetokounmpo,2018,23,MIL,NBA,PF,75,2756,27.3,.598,.100,.457,6.7,25.3,16.0,23.7,2.0,3.3,11.7,31.2,,8.3,3.6,11.9,.207,,5.3,0.9,6.2,5.7
Giannis Antetokounmpo,2019,24,MIL,NBA,PF,72,2358,30.9,.644,.163,.550,7.3,30.0,19.3,30.3,1.8,3.9,14.8,32.3,,8.9,5.5,14.4,.292,,6.3,4.1,10.4,7.4
Giannis Antetokounmpo,2020,25,MIL,NBA,PF,57,1763,31.6,.608,.238,.500,7.8,34.5,22.0,33.9,1.5,2.9,13.1,37.4,,5.6,4.8,10.4,.282,,7.4,4.1,11.5,6.0
Kostas Antetokounmpo,2019,21,DAL,NBA,PF,2,11,-0.9,.210,.000,1.333,0.0,9.7,4.9,0.0,8.8,0.0,17.4,22.5,,-0.1,0.0,-0.1,-0.247,,-12.6,-0.1,-12.7,0.0
Kostas Antetokounmpo,2020,22,LAL,NBA,PF,3,5,8.6,,,,0.0,21.3,10.9,22.4,0.0,0.0,,0.0,,0.0,0.0,0.0,.136,,1.2,3.1,4.3,0.0
